sample_id,source_split,audio_path,answers,has_fraud_binary,has_normal_binary,fraud_types,scene_labels,message_counts,audio_exists_in_zip,transcript_status,transcript_text
taf-0472,train,audio/NEG-multi-agent-3/tts_fraud_00656/tts_fraud_00656.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0473,train,audio/NEG-multi-agent-3/tts_fraud_00657/tts_fraud_00657.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0474,train,audio/NEG-multi-agent-3/tts_fraud_00662/tts_fraud_00662.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0475,train,audio/NEG-multi-agent-3/tts_fraud_00666/tts_fraud_00666.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0476,train,audio/NEG-multi-agent-3/tts_fraud_00667/tts_fraud_00667.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0477,train,audio/NEG-multi-agent-3/tts_fraud_00694/tts_fraud_00694.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0478,train,audio/NEG-multi-agent-3/tts_fraud_00696/tts_fraud_00696.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0479,train,audio/NEG-multi-agent-3/tts_fraud_00703/tts_fraud_00703.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0480,train,audio/NEG-multi-agent-3/tts_fraud_00707/tts_fraud_00707.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0481,train,audio/NEG-multi-agent-3/tts_fraud_00718/tts_fraud_00718.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0482,train,audio/NEG-multi-agent-3/tts_fraud_00770/tts_fraud_00770.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0483,train,audio/NEG-multi-agent-3/tts_fraud_00772/tts_fraud_00772.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0484,train,audio/NEG-multi-agent-3/tts_fraud_00774/tts_fraud_00774.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0485,train,audio/NEG-multi-agent-3/tts_fraud_00802/tts_fraud_00802.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0486,train,audio/NEG-multi-agent-3/tts_fraud_00821/tts_fraud_00821.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0487,train,audio/NEG-multi-agent-3/tts_fraud_00823/tts_fraud_00823.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0488,train,audio/NEG-multi-agent-3/tts_fraud_00825/tts_fraud_00825.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0489,train,audio/NEG-multi-agent-3/tts_fraud_00836/tts_fraud_00836.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0490,train,audio/NEG-multi-agent-3/tts_fraud_00891/tts_fraud_00891.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0491,train,audio/NEG-multi-agent-3/tts_fraud_00899/tts_fraud_00899.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0492,train,audio/NEG-multi-agent-3/tts_fraud_00929/tts_fraud_00929.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0493,train,audio/NEG-multi-agent-3/tts_fraud_00939/tts_fraud_00939.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0494,train,audio/NEG-multi-agent-3/tts_fraud_00977/tts_fraud_00977.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0495,train,audio/NEG-multi-agent-3/tts_fraud_00989/tts_fraud_00989.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0496,train,audio/NEG-multi-agent-3/tts_fraud_00996/tts_fraud_00996.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0497,train,audio/NEG-multi-agent-3/tts_fraud_01036/tts_fraud_01036.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0498,train,audio/NEG-multi-agent-3/tts_fraud_01042/tts_fraud_01042.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0499,train,audio/NEG-multi-agent-3/tts_fraud_01048/tts_fraud_01048.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0500,train,audio/NEG-multi-agent-3/tts_fraud_01053/tts_fraud_01053.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0501,train,audio/NEG-multi-agent-3/tts_fraud_01093/tts_fraud_01093.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0502,train,audio/NEG-multi-agent-3/tts_fraud_01111/tts_fraud_01111.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0503,train,audio/NEG-multi-agent-3/tts_fraud_01163/tts_fraud_01163.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0504,train,audio/NEG-multi-agent-3/tts_fraud_01164/tts_fraud_01164.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0505,train,audio/NEG-multi-agent-3/tts_fraud_01166/tts_fraud_01166.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0506,train,audio/NEG-multi-agent-3/tts_fraud_01175/tts_fraud_01175.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0507,train,audio/NEG-multi-agent-3/tts_fraud_01239/tts_fraud_01239.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0508,train,audio/NEG-multi-agent-3/tts_fraud_01305/tts_fraud_01305.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0509,train,audio/NEG-multi-agent-3/tts_fraud_01374/tts_fraud_01374.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0510,train,audio/NEG-multi-agent-3/tts_fraud_01391/tts_fraud_01391.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0511,train,audio/NEG-multi-agent-3/tts_fraud_01396/tts_fraud_01396.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0512,train,audio/NEG-multi-agent-3/tts_fraud_01437/tts_fraud_01437.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0513,train,audio/NEG-multi-agent-3/tts_fraud_01442/tts_fraud_01442.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0514,train,audio/NEG-multi-agent-3/tts_fraud_01444/tts_fraud_01444.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0515,train,audio/NEG-multi-agent-3/tts_fraud_01446/tts_fraud_01446.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0516,train,audio/NEG-multi-agent-3/tts_fraud_01472/tts_fraud_01472.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0517,train,audio/NEG-multi-agent-3/tts_fraud_01486/tts_fraud_01486.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0518,train,audio/NEG-multi-agent-3/tts_fraud_01504/tts_fraud_01504.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0519,train,audio/NEG-multi-agent-3/tts_fraud_01505/tts_fraud_01505.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0520,train,audio/NEG-multi-agent-3/tts_fraud_01542/tts_fraud_01542.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0521,train,audio/NEG-multi-agent-3/tts_fraud_01557/tts_fraud_01557.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0522,train,audio/NEG-multi-agent-3/tts_fraud_01571/tts_fraud_01571.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0523,train,audio/NEG-multi-agent-3/tts_fraud_01647/tts_fraud_01647.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0524,train,audio/NEG-multi-agent-3/tts_fraud_01670/tts_fraud_01670.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0525,train,audio/NEG-multi-agent-3/tts_fraud_01704/tts_fraud_01704.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0526,train,audio/NEG-multi-agent-3/tts_fraud_01725/tts_fraud_01725.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0527,train,audio/NEG-multi-agent-3/tts_fraud_01739/tts_fraud_01739.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0528,train,audio/NEG-multi-agent-3/tts_fraud_01805/tts_fraud_01805.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0529,train,audio/NEG-multi-agent-3/tts_fraud_01816/tts_fraud_01816.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0530,train,audio/NEG-multi-agent-3/tts_fraud_01833/tts_fraud_01833.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0531,train,audio/NEG-multi-agent-3/tts_fraud_01835/tts_fraud_01835.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0532,train,audio/NEG-multi-agent-3/tts_fraud_01862/tts_fraud_01862.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0533,train,audio/NEG-multi-agent-3/tts_fraud_01869/tts_fraud_01869.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0534,train,audio/NEG-multi-agent-3/tts_fraud_01884/tts_fraud_01884.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0535,train,audio/NEG-multi-agent-3/tts_fraud_01892/tts_fraud_01892.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0536,train,audio/NEG-multi-agent-3/tts_fraud_01893/tts_fraud_01893.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0537,train,audio/NEG-multi-agent-3/tts_fraud_01930/tts_fraud_01930.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0538,train,audio/NEG-multi-agent-3/tts_fraud_01968/tts_fraud_01968.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0539,train,audio/NEG-multi-agent-3/tts_fraud_01972/tts_fraud_01972.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0540,train,audio/NEG-multi-agent-3/tts_fraud_01983/tts_fraud_01983.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0541,train,audio/NEG-multi-agent-3/tts_fraud_01996/tts_fraud_01996.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0542,train,audio/NEG-imitate-10/tts_test1129/tts_test1129.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0543,train,audio/NEG-imitate-10/tts_test1155/tts_test1155.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0544,train,audio/NEG-imitate-10/tts_test1191/tts_test1191.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0545,train,audio/NEG-imitate-10/tts_test1270/tts_test1270.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0546,train,audio/NEG-imitate-10/tts_test128/tts_test128.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0547,train,audio/NEG-imitate-10/tts_test1300/tts_test1300.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0548,train,audio/NEG-imitate-10/tts_test1342/tts_test1342.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0549,train,audio/NEG-imitate-10/tts_test1372/tts_test1372.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0550,train,audio/NEG-imitate-10/tts_test1417/tts_test1417.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0551,train,audio/NEG-imitate-10/tts_test1423/tts_test1423.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0552,train,audio/NEG-imitate-10/tts_test1445/tts_test1445.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0553,train,audio/NEG-imitate-10/tts_test1458/tts_test1458.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0554,train,audio/NEG-imitate-10/tts_test1471/tts_test1471.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0555,train,audio/NEG-imitate-10/tts_test148/tts_test148.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0556,train,audio/NEG-imitate-10/tts_test1556/tts_test1556.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0557,train,audio/NEG-imitate-10/tts_test1560/tts_test1560.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0558,train,audio/NEG-imitate-10/tts_test161/tts_test161.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0559,train,audio/NEG-imitate-10/tts_test1643/tts_test1643.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0560,train,audio/NEG-imitate-10/tts_test1675/tts_test1675.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0561,train,audio/NEG-imitate-10/tts_test1698/tts_test1698.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0562,train,audio/NEG-imitate-10/tts_test170/tts_test170.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0563,train,audio/NEG-imitate-10/tts_test187/tts_test187.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0564,train,audio/NEG-imitate-10/tts_test226/tts_test226.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0565,train,audio/NEG-imitate-10/tts_test304/tts_test304.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0566,train,audio/NEG-imitate-10/tts_test33/tts_test33.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0567,train,audio/NEG-imitate-10/tts_test335/tts_test335.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0568,train,audio/NEG-imitate-10/tts_test373/tts_test373.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0569,train,audio/NEG-imitate-10/tts_test435/tts_test435.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0570,train,audio/NEG-imitate-10/tts_test437/tts_test437.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0571,train,audio/NEG-imitate-10/tts_test51/tts_test51.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0572,train,audio/NEG-imitate-10/tts_test589/tts_test589.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0573,train,audio/NEG-imitate-10/tts_test644/tts_test644.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0574,train,audio/NEG-imitate-10/tts_test674/tts_test674.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0575,train,audio/NEG-imitate-10/tts_test724/tts_test724.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0576,train,audio/NEG-imitate-10/tts_test766/tts_test766.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0577,train,audio/NEG-imitate-10/tts_test843/tts_test843.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0578,train,audio/NEG-imitate-10/tts_test863/tts_test863.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0579,train,audio/NEG-imitate-10/tts_test874/tts_test874.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0580,train,audio/NEG-imitate-10/tts_test883/tts_test883.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0581,train,audio/NEG-imitate-10/tts_test919/tts_test919.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0582,train,audio/NEG-imitate-10/tts_test949/tts_test949.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0583,train,audio/NEG-imitate-11/tts_test1760/tts_test1760.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0584,train,audio/NEG-imitate-11/tts_test1848/tts_test1848.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0585,train,audio/NEG-imitate-11/tts_test1856/tts_test1856.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0586,train,audio/NEG-imitate-11/tts_test1950/tts_test1950.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0587,train,audio/NEG-imitate-11/tts_test2024/tts_test2024.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0588,train,audio/NEG-imitate-11/tts_test2048/tts_test2048.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0589,train,audio/NEG-imitate-11/tts_test2052/tts_test2052.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0590,train,audio/NEG-imitate-11/tts_test2056/tts_test2056.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0591,train,audio/NEG-imitate-11/tts_test2197/tts_test2197.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0592,train,audio/NEG-imitate-11/tts_test2249/tts_test2249.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0593,train,audio/NEG-imitate-11/tts_test2387/tts_test2387.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0594,train,audio/NEG-imitate-11/tts_test2395/tts_test2395.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0595,train,audio/NEG-imitate-11/tts_test2399/tts_test2399.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0596,train,audio/NEG-imitate-11/tts_test2455/tts_test2455.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0597,train,audio/NEG-imitate-11/tts_test2490/tts_test2490.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0598,train,audio/NEG-imitate-11/tts_test2540/tts_test2540.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0599,train,audio/NEG-imitate-12/tts_test2601/tts_test2601.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0600,train,audio/NEG-imitate-12/tts_test2689/tts_test2689.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0601,train,audio/NEG-imitate-12/tts_test2714/tts_test2714.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0602,train,audio/NEG-imitate-12/tts_test2722/tts_test2722.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0603,train,audio/NEG-imitate-12/tts_test2740/tts_test2740.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0604,train,audio/NEG-imitate-12/tts_test2755/tts_test2755.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0605,train,audio/NEG-imitate-12/tts_test2784/tts_test2784.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0606,train,audio/NEG-imitate-12/tts_test2787/tts_test2787.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0607,train,audio/NEG-imitate-12/tts_test2790/tts_test2790.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0608,train,audio/NEG-imitate-12/tts_test2798/tts_test2798.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0609,train,audio/NEG-imitate-12/tts_test2834/tts_test2834.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0610,train,audio/NEG-imitate-12/tts_test3003/tts_test3003.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0611,train,audio/NEG-imitate-12/tts_test3100/tts_test3100.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0612,train,audio/NEG-imitate-12/tts_test3102/tts_test3102.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0613,train,audio/NEG-imitate-12/tts_test3121/tts_test3121.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0614,train,audio/NEG-imitate-12/tts_test3208/tts_test3208.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0615,train,audio/NEG-imitate-12/tts_test3269/tts_test3269.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0616,train,audio/NEG-imitate-12/tts_test3320/tts_test3320.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0617,train,audio/NEG-imitate-12/tts_test3322/tts_test3322.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0618,train,audio/NEG-imitate-12/tts_test3350/tts_test3350.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0619,train,audio/NEG-imitate-12/tts_test3374/tts_test3374.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0620,train,audio/NEG-imitate-12/tts_test3403/tts_test3403.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0621,train,audio/NEG-imitate-12/tts_test3427/tts_test3427.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0622,train,audio/NEG-imitate-12/tts_test3453/tts_test3453.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0623,train,audio/NEG-imitate-12/tts_test3478/tts_test3478.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0624,train,audio/NEG-multi-agent-1/tts_fraud_00019/tts_fraud_00019.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0625,train,audio/NEG-multi-agent-1/tts_fraud_00684/tts_fraud_00684.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0626,train,audio/NEG-multi-agent-1/tts_fraud_00768/tts_fraud_00768.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0627,train,audio/NEG-multi-agent-1/tts_fraud_00923/tts_fraud_00923.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0628,train,audio/NEG-multi-agent-2/tts_fraud_00021/tts_fraud_00021.mp3,fraud;投资诈骗;预约服务,true,false,投资诈骗,预约服务,2;4;6,True,pending,
